codigo_registro,data_pregao,codigo_mercado,ativo,codigo_bdi,nome,especificador,identificacao_mercado,moeda_cotacao,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,preco_melhor_compra,preco_melhor_venda,numero_negocios,quantidade_acoes,volume_financeiro,preco_fechamento_ajustado,fator_ajuste,codigo_papel_registro
01,2022-11-18,02,VALE3,010,VALE,ON,NM,R$,84.35,84.49,80.7,81.58,80.83,80.83,0,80879459600000,443244000.0,36160367.05,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-18,02,VALE3,010,VALE,ON,NM,R$,72.3,72.83,70.74,71.78,71.96,71.9,0,71976293400000,274940000.0,19736412.32,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-18,02,PETR4,010,PETROBRAS,PN,N2,R$,27.4,27.6,26.22,26.64,26.7,26.69,0,26703589800000,1276835000.0,34018612.39,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-22,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,23.0,23.43,22.3,22.85,23.33,23.33,0,23357126600000,1642613000.0,37536073.83,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-10-26,02,BRFS3,010,BRF SA,ON,NM,R$,12.16,12.52,11.92,12.18,11.95,11.94,0,11954372300000,182000000.0,2218006.76,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-26,02,PETR4,010,PETROBRAS,PN,N2,R$,32.6,33.53,31.9,32.8,32.71,32.71,0,32727647400000,1213348000.0,39802337.13,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-26,02,VALE3,010,VALE,ON,NM,R$,71.28,74.85,71.12,73.61,73.53,73.53,0,73590835200000,408457000.0,30068288.56,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-17,02,BRFS3,010,BRF SA,ON,NM,R$,10.9,11.08,10.25,10.42,10.45,10.44,0,10463091200000,203687000.0,2124333.26,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-07-01,02,VALE3,010,VALE,ON,NM,R$,75.52,76.53,73.8,74.88,75.1,75.06,0,75108000400000,267210000.0,20009619.79,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-04,02,VALE3,010,VALE,ON,NM,R$,74.0,75.01,73.58,74.41,74.67,74.56,0,74683964800000,124742000.0,9282594.28,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-05,02,VALE3,010,VALE,ON,NM,R$,74.34,74.42,72.57,73.47,74.3,74.29,0,74307923700000,264722000.0,19450155.86,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-06,02,VALE3,010,VALE,ON,NM,R$,74.65,75.45,73.54,74.58,75.0,75.0,0,75016116100000,231388000.0,17257653.44,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-07,02,VALE3,010,VALE,ON,NM,R$,77.26,78.22,76.88,77.53,77.18,77.18,0,77198031300000,342512000.0,26557860.5,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-08,02,VALE3,010,VALE,ON,NM,R$,76.83,77.86,75.3,76.15,75.4,75.39,0,75406502400000,241492000.0,18391122.52,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-11,02,VALE3,010,VALE,ON,NM,R$,74.15,74.16,72.56,73.03,72.83,72.81,0,72846132300000,220768000.0,16124026.56,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-12,02,VALE3,010,VALE,ON,NM,R$,72.0,73.17,71.06,72.43,73.05,73.05,0,73066460400000,224600000.0,16268346.33,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-13,02,VALE3,010,VALE,ON,NM,R$,72.95,73.64,72.31,72.91,72.8,72.79,0,72805669000000,229808000.0,16755379.76,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-14,02,VALE3,010,VALE,ON,NM,R$,70.5,70.83,67.56,68.58,67.95,67.95,0,67961038400000,577158000.0,39581823.88,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-15,02,VALE3,010,VALE,ON,NM,R$,67.5,68.49,66.65,67.72,68.37,68.37,0,68408375800000,365890000.0,24780150.94,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-18,02,VALE3,010,VALE,ON,NM,R$,70.39,70.39,68.7,69.5,68.73,68.73,0,68756085300000,221313000.0,15381531.98,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-19,02,VALE3,010,VALE,ON,NM,R$,68.21,69.27,67.99,68.69,68.88,68.85,0,68885229000000,217855000.0,14965451.04,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-20,02,VALE3,010,VALE,ON,NM,R$,68.46,68.48,66.18,67.09,67.39,67.39,0,67409078200000,404274000.0,27124537.64,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-21,02,VALE3,010,VALE,ON,NM,R$,67.31,68.62,66.64,67.98,68.57,68.57,0,68587718000000,269873000.0,18347029.79,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-22,02,VALE3,010,VALE,ON,NM,R$,69.8,70.75,68.97,69.84,69.21,69.2,0,69236116700000,278840000.0,19475248.02,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-25,02,VALE3,010,VALE,ON,NM,R$,70.66,71.23,70.04,70.51,70.49,70.45,0,70494614500000,198332000.0,13985688.28,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-26,02,VALE3,010,VALE,ON,NM,R$,71.32,71.42,69.58,70.28,70.36,70.32,0,70374851200000,197915000.0,13909646.37,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-27,02,VALE3,010,VALE,ON,NM,R$,69.97,70.62,69.31,70.02,70.52,70.5,0,70525134500000,216669000.0,15171290.0,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-28,02,VALE3,010,VALE,ON,NM,R$,71.46,71.97,70.31,71.06,70.69,70.69,0,70705431200000,217787000.0,15477463.02,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-07-29,02,VALE3,010,VALE,ON,NM,R$,69.67,70.32,68.03,69.52,69.75,69.75,0,69799587300000,770066000.0,53540886.15,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-01,02,VALE3,010,VALE,ON,NM,R$,68.94,69.85,67.93,68.6,68.08,68.05,0,68087210000000,388740000.0,26670275.44,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-02,02,VALE3,010,VALE,ON,NM,R$,68.33,70.47,66.98,69.14,70.25,70.24,0,70257740400000,326369000.0,22567183.55,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-03,02,VALE3,010,VALE,ON,NM,R$,70.06,70.15,67.52,68.43,67.52,67.52,0,67577020300000,319346000.0,21854587.71,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-04,02,VALE3,010,VALE,ON,NM,R$,67.67,68.05,66.82,67.41,67.13,67.12,0,67138669900000,405408000.0,27330356.5,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-05,02,VALE3,010,VALE,ON,NM,R$,67.89,68.75,67.5,68.08,68.0,67.93,0,68007137800000,361293000.0,24597839.92,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-08,02,VALE3,010,VALE,ON,NM,R$,68.83,69.14,67.76,68.34,68.58,68.54,0,68585636700000,357053000.0,24404451.47,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-09,02,VALE3,010,VALE,ON,NM,R$,68.59,70.16,68.15,69.4,70.0,70.0,0,70025872600000,351746000.0,24414214.45,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-10,02,VALE3,010,VALE,ON,NM,R$,70.73,70.81,69.12,69.81,70.05,70.04,0,70057375300000,302022000.0,21087031.3,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-11,02,VALE3,010,VALE,ON,NM,R$,70.8,73.65,70.55,72.6,72.49,72.48,0,72490051500000,511586000.0,37143755.2,0,0000000000009999123100000010000000000000BRVALEACNOR0204
01,2022-08-12,02,VALE3,010,VALE,ON  EDJ,NM,R$,68.78,69.8,68.3,69.16,69.8,69.67,0,69806461400000,356084000.0,24628753.77,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-15,02,VALE3,010,VALE,ON  EDJ,NM,R$,68.0,68.55,67.04,67.99,68.3,68.27,0,68305992000000,267358000.0,18177901.12,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-16,02,VALE3,010,VALE,ON  EDJ,NM,R$,69.5,70.35,69.11,69.77,69.95,69.95,0,69965254000000,220702000.0,15399446.7,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-17,02,VALE3,010,VALE,ON  EDJ,NM,R$,68.32,68.8,67.89,68.31,68.23,68.23,0,68256729500000,291317000.0,19900292.28,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-18,02,VALE3,010,VALE,ON  EDJ,NM,R$,68.3,68.61,67.71,68.12,67.72,67.72,0,67744750000000,276920000.0,18865761.88,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-19,02,VALE3,010,VALE,ON  EDJ,NM,R$,67.0,67.44,66.48,66.89,66.96,66.95,0,66966063900000,459038000.0,30709606.49,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-22,02,VALE3,010,VALE,ON  EDJ,NM,R$,66.8,66.91,65.83,66.34,65.98,65.98,0,65994480600000,193357000.0,12827392.42,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-23,02,VALE3,010,VALE,ON  EDJ,NM,R$,66.78,70.3,66.65,69.22,70.21,70.17,0,70217501100000,372235000.0,25766506.09,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-24,02,VALE3,010,VALE,ON,NM,R$,69.78,70.25,67.81,68.8,67.95,67.95,0,67976024000000,287738000.0,19796387.97,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-25,02,VALE3,010,VALE,ON,NM,R$,68.9,69.43,68.25,68.88,69.27,69.27,0,69296404300000,249567000.0,17191858.23,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-26,02,VALE3,010,VALE,ON,NM,R$,69.65,71.2,68.23,69.42,68.23,68.22,0,68307079300000,285101000.0,19793065.4,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-29,02,VALE3,010,VALE,ON,NM,R$,67.5,67.9,66.85,67.29,66.91,66.91,0,66935676000000,221281000.0,14892175.58,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-30,02,VALE3,010,VALE,ON,NM,R$,65.94,66.58,64.4,65.25,64.97,64.92,0,64977101100000,344693000.0,22494386.5,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-08-31,02,VALE3,010,VALE,ON,NM,R$,65.42,65.68,64.5,64.93,64.5,64.5,0,64555716100000,332429000.0,21586707.03,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-01,02,VALE3,010,VALE,ON,NM,R$,63.98,63.98,61.9,62.94,63.89,63.85,0,63898844300000,409222000.0,25759980.1,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-02,02,VALE3,010,VALE,ON,NM,R$,64.49,64.82,62.92,63.48,62.92,62.92,0,62998101000000,499103000.0,31686643.14,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-05,02,VALE3,010,VALE,ON,NM,R$,64.45,66.48,64.23,65.33,65.22,65.17,0,65225050200000,243197000.0,15889099.56,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-06,02,VALE3,010,VALE,ON,NM,R$,64.67,65.55,63.59,64.35,63.67,63.67,0,63686038000000,245250000.0,15783989.6,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-08,02,VALE3,010,VALE,ON,NM,R$,64.17,64.7,63.56,64.2,64.51,64.38,0,64516256000000,241447000.0,15502314.88,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-09,02,VALE3,010,VALE,ON,NM,R$,66.55,69.64,66.24,68.18,69.55,69.54,0,69552766400000,492734000.0,33595951.48,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-12,02,VALE3,010,VALE,ON,NM,R$,70.09,70.6,69.26,70.03,70.15,70.15,0,70166375200000,247976000.0,17366947.88,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-13,02,VALE3,010,VALE,ON,NM,R$,69.32,71.0,68.09,69.54,68.25,68.25,0,68307067400000,294578000.0,20485652.5,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-14,02,VALE3,010,VALE,ON,NM,R$,67.75,68.98,66.47,67.54,67.0,66.85,0,67007617300000,310183000.0,20950055.92,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-15,02,VALE3,010,VALE,ON,NM,R$,67.8,68.63,67.18,67.94,68.35,68.35,0,68398087700000,369588000.0,25111975.9,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-16,02,VALE3,010,VALE,ON,NM,R$,67.28,68.85,66.59,68.22,68.25,68.25,0,68268882800000,650976000.0,44413430.66,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-19,02,VALE3,010,VALE,ON,NM,R$,67.43,70.56,67.33,69.4,70.46,70.45,0,70467972100000,341368000.0,23692808.95,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-20,02,VALE3,010,VALE,ON,NM,R$,69.8,70.1,68.4,69.05,69.45,69.45,0,69467284800000,352897000.0,24370115.73,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-21,02,VALE3,010,VALE,ON,NM,R$,69.45,69.99,68.41,68.98,68.45,68.44,0,68457249400000,444820000.0,30687905.63,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-22,02,VALE3,010,VALE,ON,NM,R$,70.17,70.7,69.28,69.96,70.02,70.02,0,70038352000000,345295000.0,24157786.34,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-23,02,VALE3,010,VALE,ON,NM,R$,68.71,69.05,67.83,68.31,68.57,68.57,0,68587465900000,441607000.0,30166939.59,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-26,02,VALE3,010,VALE,ON,NM,R$,67.7,69.42,67.64,68.52,68.0,68.0,0,68027762600000,345845000.0,23697595.86,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-27,02,VALE3,010,VALE,ON,NM,R$,68.58,68.8,67.19,67.94,67.7,67.69,0,67717404900000,316466000.0,21503215.39,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-28,02,VALE3,010,VALE,ON,NM,R$,67.71,68.84,67.44,68.34,68.34,68.34,0,68385904000000,243710000.0,16655548.9,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-29,02,VALE3,010,VALE,ON,NM,R$,67.93,68.78,67.35,68.1,68.43,68.42,0,68447090400000,348897000.0,23761576.7,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-09-30,02,VALE3,010,VALE,ON,NM,R$,68.49,72.9,68.26,71.5,72.04,72.04,0,72070751400000,555750000.0,39736992.12,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-03,02,VALE3,010,VALE,ON,NM,R$,73.24,74.17,71.13,73.21,74.0,73.97,0,74010298800000,426881000.0,31253710.18,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-04,02,VALE3,010,VALE,ON,NM,R$,74.2,76.25,74.06,75.48,75.79,75.78,0,75798517500000,417175000.0,31491051.3,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-05,02,VALE3,010,VALE,ON,NM,R$,76.29,77.86,76.12,77.13,76.96,76.95,0,76969906800000,426214000.0,32874253.76,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-06,02,VALE3,010,VALE,ON,NM,R$,77.2,77.57,74.92,75.71,75.55,75.54,0,75558342800000,768522000.0,58187087.0,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-07,02,VALE3,010,VALE,ON,NM,R$,75.36,79.44,75.16,77.47,75.51,75.51,0,75526151200000,835932000.0,64762710.65,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-11,02,BRFS3,010,BRF SA,ON,NM,R$,11.0,11.49,10.82,11.24,11.33,11.32,0,11333290400000,148341000.0,1668226.71,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-17,02,PETR4,010,PETROBRAS,PN,N2,R$,27.0,27.3,26.55,26.89,27.16,27.16,0,27174415900000,1015258000.0,27307159.22,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-19,02,BRFS3,010,BRF SA,ON,NM,R$,14.66,15.17,14.54,14.93,15.11,15.1,0,15112325300000,103958000.0,1552728.02,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-19,02,PETR4,010,PETROBRAS,PN,N2,R$,34.13,35.56,34.02,34.97,35.42,35.42,0,35432921400000,1137009000.0,39771992.5,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-12-06,02,PETR4,010,PETROBRAS,PN,N2,R$,25.82,26.39,25.42,25.78,25.64,25.62,0,25642215400000,749912000.0,19337166.3,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-10-19,02,VALE3,010,VALE,ON,NM,R$,71.63,72.13,70.58,71.24,71.11,71.09,0,71115876900000,226510000.0,16136732.55,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-02,02,BRFS3,010,BRF SA,ON,NM,R$,8.66,9.28,8.57,8.87,8.63,8.62,0,8632709200000,223322000.0,1981267.03,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-06,02,BRFS3,010,BRF SA,ON,NM,R$,8.19,8.4,7.81,8.02,7.97,7.96,0,7972531300000,185270000.0,1485914.63,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-11,02,VALE3,010,VALE,ON,NM,R$,77.99,82.99,77.21,80.25,82.3,82.28,0,82300284100000,801741000.0,64340741.35,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-02,02,VALE3,010,VALE,ON,NM,R$,86.76,87.74,84.97,86.72,86.8,86.78,0,86808482600000,302136000.0,26201475.53,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-30,02,VALE3,010,VALE,ON,NM,R$,85.0,86.62,84.76,85.84,85.71,85.71,0,85729825700000,599328000.0,51448332.36,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-05,02,PETR4,010,PETROBRAS,PN,N2,R$,26.0,26.58,25.55,25.95,25.62,25.62,0,25637809500000,560654000.0,14553054.78,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-03,02,BRFS3,010,BRF SA,ON,NM,R$,12.38,12.63,12.18,12.45,12.59,12.59,0,12601725800000,94949000.0,1182962.52,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-12-02,02,PETR4,010,PETROBRAS,PN,N2,R$,25.69,26.45,25.31,25.96,25.91,25.9,0,25910070600000,663010000.0,17212391.11,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-12-06,02,VALE3,010,VALE,ON,NM,R$,86.99,88.93,86.88,87.89,87.97,87.97,0,88106265200000,213357000.0,18752877.96,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-05,02,BRFS3,010,BRF SA,ON,NM,R$,13.97,14.09,13.38,13.61,13.57,13.57,0,13582802700000,123578000.0,1682430.04,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-06,02,BRFS3,010,BRF SA,ON,NM,R$,13.68,14.07,13.53,13.87,14.0,13.98,0,14001647400000,70794000.0,982107.85,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-07,02,BRFS3,010,BRF SA,ON,NM,R$,14.0,14.11,13.6,13.83,13.84,13.83,0,13841794100000,76583000.0,1059643.99,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-30,02,BRFS3,010,BRF SA,ON,NM,R$,10.03,10.03,9.26,9.54,9.42,9.42,0,9432268900000,259452000.0,2476756.65,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-11,02,PETR4,010,PETROBRAS,PN,N2,R$,25.8,27.36,25.7,26.39,26.99,26.96,0,26990954800000,1463658000.0,38638184.94,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-10-27,02,BRFS3,010,BRF SA,ON,NM,R$,12.02,12.53,11.94,12.31,12.33,12.33,0,12352287400000,140957000.0,1735871.27,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-11-03,02,PETR4,010,PETROBRAS,PN,N2,R$,29.8,30.39,29.44,29.88,29.95,29.95,0,29968452100000,1390621000.0,41557081.37,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-30,02,PETR4,010,PETROBRAS,PN  EDJ,N2,R$,25.6,26.66,25.5,26.25,26.66,26.6,0,26664958000000,1207747000.0,31710107.28,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2022-11-09,02,PETR4,010,PETROBRAS,PN,N2,R$,27.15,27.95,26.64,27.16,26.9,26.89,0,26901824400000,1033035000.0,28059500.04,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-17,02,VALE3,010,VALE,ON,NM,R$,80.87,83.29,80.74,82.0,83.1,83.0,0,83109505400000,317905000.0,26069359.16,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-03,02,VALE3,010,VALE,ON,NM,R$,67.64,67.94,66.58,67.14,67.15,67.15,0,67189156600000,343903000.0,23091534.2,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-12-01,02,VALE3,010,VALE,ON,NM,R$,86.42,86.75,84.73,85.99,86.18,86.18,0,86198853200000,343193000.0,29513041.06,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-10-27,02,PETR4,010,PETROBRAS,PN,N2,R$,32.81,33.54,32.67,33.06,32.96,32.96,0,32973140300000,1110088000.0,36699586.43,0,0000000000009999123100000010000000000000BRPETRACNPR6204
01,2022-11-24,02,VALE3,010,VALE,ON,NM,R$,81.51,82.39,80.61,81.53,81.45,81.45,0,81504264600000,124209000.0,10127224.77,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2022-11-09,02,BRFS3,010,BRF SA,ON,NM,R$,12.09,12.49,11.98,12.15,11.98,11.97,0,11981694100000,90204000.0,1096604.92,0,0000000000009999123100000010000000000000BRBRFSACNOR8120
01,2022-10-27,02,VALE3,010,VALE,ON,NM,R$,72.0,72.12,69.43,70.42,70.91,70.91,0,70933413000000,526130000.0,37052535.99,0,0000000000009999123100000010000000000000BRVALEACNOR0205
01,2023-01-02,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,8.2,8.2,7.53,7.75,7.96,7.93,0,7962806100000,159787000.0,1239630.43,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-02,02,PETR4,010,PETROBRAS,PN,N2,R$,23.54,23.81,22.8,23.09,22.92,22.92,0,22933584900000,784247000.0,18113785.85,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-02,02,VALE3,010,VALE,ON,NM,R$,88.68,89.9,88.53,89.42,89.4,89.37,0,89494144700000,127838000.0,11431376.03,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-03,02,PETR4,010,PETROBRAS,PN,N2,R$,22.94,23.1,22.13,22.43,22.34,22.34,0,22352943400000,967503000.0,21706545.16,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-03,02,VALE3,010,VALE,ON,NM,R$,89.4,90.09,88.89,89.41,89.24,89.23,0,89257483800000,253326000.0,22650479.08,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-03,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.99,8.04,7.54,7.72,7.56,7.56,0,7572666900000,205774000.0,1590400.24,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-04,02,PETR4,010,PETROBRAS,PN,N2,R$,21.96,23.6,21.83,22.89,23.05,23.04,0,23054951600000,1295040000.0,29644166.59,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-04,02,VALE3,010,VALE,ON,NM,R$,89.3,89.65,87.94,88.88,89.4,89.39,0,89407188600000,263953000.0,23460386.11,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-04,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.65,7.91,7.47,7.72,7.71,7.7,0,7712518200000,157041000.0,1213353.06,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-05,02,PETR4,010,PETROBRAS,PN,N2,R$,23.34,24.04,23.15,23.67,23.88,23.84,0,23888831000000,738860000.0,17488870.39,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-05,02,VALE3,010,VALE,ON,NM,R$,89.46,91.68,89.0,90.61,90.9,90.9,0,90916837900000,290856000.0,26356501.96,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-05,02,BRFS3,010,BRF SA,ON  ATZ,NM,R$,7.79,8.41,7.52,8.04,8.38,8.37,0,8382615200000,259078000.0,2085455.7,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-06,02,PETR4,010,PETROBRAS,PN,N2,R$,23.94,24.32,23.55,23.84,23.74,23.73,0,23749653300000,518515000.0,12366472.87,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-06,02,BRFS3,010,BRF SA,ON,NM,R$,8.38,8.68,8.21,8.53,8.64,8.63,0,8641935500000,161315000.0,1377617.19,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-06,02,VALE3,010,VALE,ON,NM,R$,91.0,92.74,91.0,92.13,92.34,92.34,0,92357523200000,314206000.0,28948577.55,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-09,02,VALE3,010,VALE,ON,NM,R$,91.53,92.99,91.25,92.43,92.44,92.41,0,92445957800000,192858000.0,17827782.55,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-09,02,PETR4,010,PETROBRAS,PN,N2,R$,23.5,24.0,23.25,23.77,23.87,23.8,0,23886280200000,463852000.0,11026850.57,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-09,02,BRFS3,010,BRF SA,ON,NM,R$,8.54,8.95,8.43,8.71,8.69,8.68,0,8692188400000,158087000.0,1377684.61,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-10,02,BRFS3,010,BRF SA,ON,NM,R$,8.61,9.34,8.46,9.01,9.06,9.06,0,9072645600000,184607000.0,1663776.5,0,0000000000009999123100000010000000000000BRBRFSACNOR8121
01,2023-01-10,02,VALE3,010,VALE,ON,NM,R$,92.49,93.9,92.34,93.43,93.58,93.58,0,93635812900000,198211000.0,18519537.17,0,0000000000009999123100000010000000000000BRVALEACNOR0206
01,2023-01-10,02,PETR4,010,PETROBRAS,PN,N2,R$,23.95,24.11,23.37,23.79,24.09,24.07,0,24096765300000,527411000.0,12548719.0,0,0000000000009999123100000010000000000000BRPETRACNPR6205
01,2023-01-11,02,PETR4,010,PETROBRAS,PN,N2,R$,24.15,24.62,24.05,24.3,24.28,24.28,0,24297853600000,535365000.0,13013721.66,0,0000000000009999123100000010000000000000BRPETRACNPR6205
